city,year,month,avg_temp_c,precipitation_mm,sunshine_hours,humidity_pct,pressure_hpa,wind_speed_ms,evapotranspiration_mm,soil_temp_c,soil_moisture_m3m3,country,region
Thailand/nakhon_ratchasima,2010,7,29.2,0.1,12.579525,68,988.2,6.5,5.51,30.6,0.397,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,29.5,1.6,12.650161111111112,68,987.2,8.0,5.5,31.0,0.377,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,28.8,10.0,11.690408333333334,72,986.1,8.0,4.77,30.6,0.399,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,28.8,0.4,12.220458333333333,71,986.6,6.5,4.99,30.3,0.445,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,29.1,1.8,12.700088888888889,69,987.2,8.6,5.03,30.6,0.416,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,28.8,10.3,11.729591666666666,73,986.4,7.4,5.25,30.8,0.412,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,28.6,1.4,12.148669444444444,75,985.2,6.2,4.57,30.6,0.397,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,27.7,31.5,9.764100000000001,82,985.0,3.8,3.76,30.2,0.433,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,27.4,14.3,9.958213888888888,84,984.7,3.5,3.88,29.8,0.473,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,27.3,12.6,10.198780555555556,84,983.8,5.2,3.69,29.3,0.492,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,26.8,6.9,2.8935999999999997,84,985.0,9.4,2.72,28.3,0.475,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,27.0,1.7,3.843747222222222,81,986.8,8.2,3.12,28.1,0.465,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,27.0,0.8,6.31216388888889,80,987.5,7.3,3.03,28.1,0.469,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,27.8,0.7,11.52918888888889,78,987.4,5.4,4.74,29.2,0.451,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,28.8,0.2,12.363419444444444,73,986.4,8.2,5.31,30.0,0.428,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,28.9,0.3,10.602144444444445,71,985.5,9.2,5.21,30.0,0.408,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,28.2,0.6,9.794638888888889,71,984.2,13.8,4.29,29.4,0.392,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,27.3,2.1,2.13105,73,984.6,11.4,2.86,28.2,0.387,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,26.8,5.8,7.208241666666666,79,984.4,10.0,3.15,27.6,0.435,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,26.6,3.0,3.235063888888889,79,984.7,7.2,2.83,27.4,0.455,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,25.7,17.9,5.991372222222222,88,984.6,2.9,2.38,27.3,0.493,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,27.3,0.3,11.197775,79,985.6,8.7,4.18,28.3,0.465,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,27.1,8.7,9.448394444444444,80,986.8,8.7,3.83,28.5,0.453,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,27.7,2.5,12.0,78,987.4,8.9,4.97,29.0,0.444,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,7,27.8,0.0,11.924122222222222,75,986.8,9.1,4.6,29.0,0.445,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,27.7,4.4,9.570905555555557,78,986.3,8.3,4.12,29.1,0.431,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,25.7,28.3,2.2960805555555552,90,986.5,5.0,2.06,27.5,0.482,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,25.6,13.6,3.9589527777777778,88,986.4,7.8,2.38,27.0,0.472,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,26.4,3.3,10.380780555555555,81,986.3,9.1,3.9,27.5,0.473,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,26.1,8.8,7.730083333333333,79,986.8,11.5,3.42,27.2,0.494,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,26.2,1.1,4.389836111111111,80,986.3,10.8,2.59,26.8,0.487,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,26.9,0.0,10.323652777777777,77,984.4,9.9,3.83,27.7,0.463,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,27.1,4.4,11.00067222222222,78,982.9,10.2,4.35,28.2,0.471,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,27.5,0.2,9.591580555555556,74,982.9,10.4,3.86,28.3,0.462,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,27.5,1.9,9.999719444444445,78,983.7,7.4,4.19,28.8,0.445,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,27.0,2.6,8.349522222222221,81,985.8,7.0,3.54,28.4,0.454,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,26.6,11.4,7.602780555555555,84,987.1,6.2,3.25,28.1,0.451,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,25.7,24.1,2.498397222222222,87,987.2,7.6,1.87,26.8,0.474,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,26.4,5.8,6.266594444444445,83,987.1,7.7,3.0,27.2,0.483,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,27.3,2.1,11.936175,79,988.3,4.6,4.1,28.3,0.471,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,27.0,7.0,5.606936111111112,83,988.7,4.2,2.72,28.0,0.49,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,26.6,6.0,5.862836111111111,84,987.1,3.6,3.22,28.1,0.49,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,26.3,8.8,7.464019444444445,86,987.6,4.6,3.16,28.0,0.492,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,27.0,7.2,10.737705555555555,83,988.6,5.3,4.15,28.5,0.433,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,27.1,6.9,10.459283333333333,83,988.4,4.0,4.3,28.9,0.48,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,25.2,30.0,2.07925,91,987.1,6.9,1.62,26.9,0.488,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,26.2,15.7,8.800658333333333,86,985.7,4.5,3.17,27.6,0.476,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,26.1,11.7,8.986411111111112,87,984.4,4.1,3.23,27.7,0.471,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,26.0,7.9,2.103788888888889,86,984.3,8.9,2.72,27.3,0.474,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,26.7,1.0,8.067830555555556,79,987.2,10.0,3.88,27.5,0.479,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,27.4,0.1,11.964699999999999,75,987.9,9.5,4.73,28.3,0.462,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,27.7,0.0,9.897580555555555,75,986.6,10.1,4.65,28.6,0.446,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,26.6,1.9,2.9847944444444443,81,985.7,9.7,2.8,27.6,0.446,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,25.9,6.7,3.293988888888889,83,986.4,9.8,2.18,26.7,0.464,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,26.4,4.8,9.643494444444444,82,986.5,9.9,3.42,27.2,0.478,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,8,27.2,0.8,11.806005555555556,78,985.2,11.0,4.27,27.8,0.476,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,26.7,10.0,9.332061111111111,82,984.9,6.0,3.12,27.8,0.46,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,26.4,13.6,7.179516666666666,86,985.7,3.3,2.69,27.6,0.471,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,26.1,11.5,4.211711111111111,86,986.3,5.4,2.27,26.9,0.478,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,26.7,1.6,11.362797222222222,81,986.1,10.4,4.08,27.7,0.482,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,27.2,4.2,11.949575000000001,77,986.4,10.5,5.04,28.3,0.475,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,27.4,1.3,11.515847222222224,79,986.1,7.4,4.67,28.6,0.477,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,27.3,3.8,11.524205555555556,82,985.9,4.2,4.03,28.9,0.477,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,27.5,4.5,11.946180555555555,82,986.9,4.7,4.42,29.0,0.481,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,27.1,8.0,10.945186111111111,81,988.0,4.7,4.21,28.9,0.487,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,26.8,6.1,10.597744444444444,81,986.8,6.1,3.92,28.6,0.482,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,26.1,4.7,5.616863888888888,85,987.4,5.4,2.66,27.5,0.483,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,26.5,5.9,9.521966666666668,84,988.3,5.3,3.73,28.1,0.489,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,26.1,10.9,6.693183333333333,85,987.3,5.1,3.56,27.9,0.473,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,25.3,16.1,3.7391472222222224,88,987.6,4.7,2.3,26.8,0.456,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,25.4,16.3,6.8740805555555555,87,988.2,3.8,2.69,26.9,0.463,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,25.9,7.9,9.126791666666666,86,988.1,4.1,3.77,27.4,0.468,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,26.0,8.5,8.200336111111111,86,987.2,4.7,3.11,27.6,0.479,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,25.3,9.2,5.7297111111111105,88,987.4,4.7,2.64,26.9,0.464,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,26.6,0.2,11.790252777777779,82,987.3,3.8,4.59,28.2,0.428,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,27.1,2.0,11.935111111111112,80,986.7,5.9,4.48,28.6,0.428,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,27.3,4.7,11.22172222222222,82,986.8,6.8,4.31,28.8,0.445,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,26.9,9.1,9.932758333333334,84,986.8,4.8,3.78,28.7,0.47,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,26.9,0.9,11.594063888888888,82,987.5,4.1,4.6,28.6,0.466,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,27.3,0.5,11.930094444444444,80,988.3,3.4,4.52,28.9,0.451,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,26.9,2.6,10.602780555555556,85,989.0,2.6,4.02,28.8,0.448,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,26.9,5.9,10.65976388888889,85,989.3,3.4,3.8,28.8,0.46,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,26.3,5.2,6.554052777777778,87,989.3,4.2,2.91,28.0,0.472,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,26.0,9.2,9.346219444444444,87,989.1,4.2,3.35,27.9,0.46,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,26.2,9.8,9.849997222222221,89,988.9,4.2,3.71,28.0,0.466,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,9,26.4,1.6,11.77683888888889,82,988.0,8.6,4.08,27.8,0.456,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,26.5,2.5,11.85543611111111,81,986.3,9.2,3.59,27.6,0.455,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,25.7,16.1,9.1963,86,985.4,10.1,2.9,27.1,0.486,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,24.4,21.7,2.649613888888889,92,986.1,11.3,1.16,25.7,0.476,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,23.4,38.0,0.0,91,986.6,6.8,0.88,24.5,0.499,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,23.2,8.9,0.6150166666666667,82,988.1,7.8,1.9,24.3,0.437,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,24.2,0.1,10.506191666666666,81,989.3,5.2,3.04,25.3,0.427,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,26.1,1.5,10.738002777777778,81,989.0,2.9,3.67,27.0,0.423,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,26.4,9.6,10.439872222222222,86,988.4,3.3,3.64,27.8,0.444,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,26.4,1.0,10.576113888888889,85,986.8,5.2,3.36,27.6,0.478,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,27.0,0.2,11.760269444444445,80,985.8,7.2,4.21,28.0,0.455,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,26.2,3.3,3.4460972222222224,84,986.9,7.2,2.34,27.1,0.457,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,24.6,19.7,0.9748305555555555,91,987.4,4.0,1.07,25.8,0.482,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,25.0,9.3,4.460761111111111,90,986.7,7.2,2.16,26.0,0.463,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,24.4,10.8,3.986847222222222,92,986.2,4.9,1.75,25.6,0.48,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,23.6,38.3,0.116725,95,985.8,7.8,0.99,24.7,0.478,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,23.0,42.7,0.0,93,984.5,9.5,0.77,23.9,0.458,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,23.6,3.9,0.9927305555555556,88,985.2,6.0,1.58,24.3,0.475,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,24.5,11.3,4.5722249999999995,90,987.1,6.7,1.93,25.1,0.483,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,24.9,13.7,7.918408333333334,89,988.7,4.3,2.75,25.9,0.486,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,25.7,2.7,11.010758333333333,80,988.6,6.2,3.69,26.5,0.495,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,25.9,0.0,11.613136111111112,76,987.0,5.4,3.98,26.8,0.472,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,26.1,0.0,9.720822222222221,73,986.8,3.8,3.86,27.0,0.456,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,26.5,0.5,11.105913888888889,80,986.8,3.1,3.81,27.5,0.445,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,26.8,0.2,11.109930555555556,81,986.3,3.8,3.77,27.9,0.439,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,27.0,1.5,10.974891666666666,83,987.1,4.6,3.82,28.2,0.431,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,26.0,6.0,6.661038888888889,81,989.3,8.4,3.42,27.2,0.474,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,25.4,2.0,10.980055555555555,77,991.1,13.0,3.58,26.4,0.461,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,24.1,0.7,9.186952777777778,71,991.9,15.3,3.71,25.2,0.458,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,22.7,1.3,9.326972222222222,67,993.5,16.5,4.23,24.2,0.443,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,21.3,0.0,11.173541666666667,62,995.1,17.3,4.76,23.3,0.424,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,10,21.4,0.0,10.38053611111111,61,993.8,14.7,4.3,22.9,0.406,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,21.8,0.0,10.981797222222223,65,991.1,14.1,4.55,23.3,0.392,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,23.2,0.7,8.377308333333334,69,990.9,15.1,3.91,23.9,0.381,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,23.5,0.1,9.979333333333333,59,992.3,16.7,5.03,24.3,0.375,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,22.7,0.0,10.800027777777778,58,992.5,15.1,4.8,23.9,0.362,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,22.6,0.0,8.816377777777777,61,992.2,11.8,4.3,23.9,0.351,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,23.4,0.0,10.070041666666667,61,991.4,10.7,4.0,24.3,0.342,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,23.7,0.0,7.713597222222222,72,991.2,8.3,3.22,24.4,0.336,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,24.5,0.0,10.952019444444444,64,991.8,11.2,4.69,25.1,0.332,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,24.6,0.0,9.916444444444444,56,993.4,15.1,5.02,25.1,0.322,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,24.1,0.0,9.6024,58,993.0,12.0,3.88,24.9,0.315,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,24.0,0.0,10.741641666666668,64,991.3,7.8,3.6,25.1,0.31,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,24.5,0.0,10.328199999999999,62,989.1,10.4,4.37,25.5,0.304,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,24.6,0.0,10.803275000000001,66,989.6,9.1,4.22,25.6,0.299,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,25.9,0.0,7.628341666666667,66,991.9,12.0,3.97,26.4,0.294,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,25.8,0.1,10.299322222222221,71,992.5,12.3,3.42,26.4,0.292,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,25.3,1.3,8.945525,76,991.4,12.2,3.03,26.1,0.297,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,25.0,0.0,4.840761111111112,69,991.4,12.6,3.04,25.4,0.304,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,25.2,0.0,10.260844444444444,70,991.4,10.3,3.38,25.8,0.3,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,25.3,0.0,9.598355555555557,69,990.6,11.5,3.75,26.1,0.296,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,25.1,0.0,8.94715,67,989.0,8.8,3.84,26.3,0.292,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,25.7,0.0,9.894177777777777,70,987.3,4.9,3.48,26.7,0.287,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,26.7,0.0,10.795997222222221,67,987.1,5.4,4.06,27.3,0.284,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,26.1,0.0,10.87331111111111,68,988.2,8.6,4.14,27.3,0.281,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,25.5,0.0,10.879466666666668,69,989.4,8.3,4.27,26.9,0.278,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,25.3,0.0,10.885508333333334,67,990.4,9.8,4.24,26.7,0.275,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,25.4,0.0,8.530902777777778,63,990.0,13.2,4.36,26.6,0.272,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,24.8,0.0,9.128319444444443,63,990.1,10.9,4.09,26.5,0.27,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,25.4,0.0,10.687875,62,990.8,10.9,4.6,27.0,0.267,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,25.5,0.0,7.557447222222223,65,990.5,11.4,3.55,26.5,0.266,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,11,26.0,0.0,10.174105555555554,62,989.5,12.0,4.3,27.1,0.264,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,25.4,0.0,9.866427777777778,61,989.7,14.7,4.5,27.0,0.262,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,24.9,0.0,6.861777777777778,63,990.4,13.4,4.22,26.5,0.261,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,24.8,0.0,10.135619444444446,56,991.5,15.1,5.07,26.6,0.26,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,24.5,0.0,10.572366666666666,58,990.4,13.4,4.57,26.5,0.258,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,24.9,0.0,8.160844444444445,64,988.9,9.1,3.96,26.6,0.257,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,26.4,0.0,8.728227777777777,64,989.1,11.2,3.88,27.7,0.256,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,26.4,0.0,8.199558333333334,62,990.3,17.2,4.05,27.3,0.257,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,23.5,0.1,7.483533333333334,60,991.0,14.3,3.98,25.9,0.258,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,22.7,0.0,10.735583333333333,62,990.2,8.4,4.11,25.5,0.257,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,24.7,0.0,9.499061111111113,63,988.2,4.0,3.74,26.1,0.256,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,25.9,0.0,10.110475,70,986.0,5.4,3.52,27.6,0.255,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,27.1,0.1,10.307705555555556,67,984.7,7.1,3.77,28.4,0.256,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,26.9,0.0,10.236836111111112,67,985.9,6.9,3.71,28.5,0.256,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,26.8,0.0,10.311383333333334,72,987.0,4.2,3.8,28.6,0.255,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,27.1,0.8,10.0,73,986.8,3.8,3.43,29.2,0.257,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,24.0,6.3,9.189658333333332,77,988.3,13.3,2.96,26.3,0.305,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,18.4,0.0,9.988930555555555,54,993.2,16.0,4.02,22.4,0.336,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,20.2,0.0,10.38456388888889,57,991.7,8.7,3.97,23.0,0.325,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,22.6,0.0,10.243827777777778,64,991.7,7.0,3.78,24.1,0.315,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,24.0,0.0,10.244897222222221,66,990.8,7.8,3.93,25.4,0.306,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,25.0,0.0,10.372966666666667,67,988.6,6.0,3.96,26.4,0.298,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,25.3,0.0,10.441891666666667,67,987.4,8.2,3.74,26.6,0.291,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,25.4,0.0,10.185294444444445,66,988.5,6.4,3.69,27.0,0.285,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,25.7,0.0,10.741413888888887,66,988.2,4.8,3.86,27.3,0.281,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,26.3,0.0,10.750350000000001,61,987.7,5.0,3.99,27.3,0.278,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,23.3,0.0,10.759366666666667,57,990.4,14.8,4.88,25.9,0.274,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,20.6,0.0,10.768438888888888,57,992.4,11.8,4.39,24.0,0.271,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,21.3,0.0,10.77753888888889,57,991.3,8.9,4.36,23.8,0.268,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,21.6,0.0,10.786641666666668,59,990.6,8.3,4.33,23.9,0.265,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,21.6,0.0,10.795722222222222,59,990.9,10.7,4.62,23.7,0.263,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2010,12,21.5,0.0,10.804752777777779,56,991.1,11.8,4.64,23.9,0.261,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2011,1,21.2,0.0,10.813741666666667,61,989.6,8.5,4.23,23.8,0.259,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2011,1,22.5,0.0,10.822905555555556,64,989.7,7.7,4.13,24.7,0.258,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2011,1,23.7,0.0,10.832266666666667,60,990.2,8.8,4.39,25.7,0.257,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2011,1,23.7,0.0,10.841802777777778,64,990.2,10.2,4.34,25.7,0.256,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2011,1,23.6,0.0,10.851486111111111,65,990.1,10.2,4.19,26.0,0.255,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2011,1,24.2,0.0,10.710005555555554,63,991.1,12.8,4.42,26.0,0.254,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2011,1,22.2,0.0,10.871219444444444,55,992.6,16.4,4.73,25.0,0.253,Thailand,nakhon_ratchasima
Thailand/nakhon_ratchasima,2011,1,21.7,0.0,10.881216666666665,57,992.2,12.0,4.53,24.8,0.253,Thailand,nakhon_ratchasima
